,label,name
8562,8,8562
12429,12,12429
12416,12,12416
22323,14,143323
8893,8,8893
4783,4,4783
20242,14,141242
18144,18,18144
1070,1,170
2498,2,2498
16905,16,16905
1885,1,1885
15069,15,1569
14823,14,14823
5181,5,5181
10513,10,10513
4944,4,4944
11041,11,1141
6113,6,6113
7213,7,7213
21065,14,142065
6186,6,6186
11185,11,11185
600,0,600
18360,18,18360
7971,7,7971
2274,2,2274
6197,6,6197
16214,16,16214
20784,14,141784
20602,14,141602
5850,5,5850
16835,16,16835
22404,14,143404
8822,8,8822
19979,19,19979
12604,12,12604
15819,15,15819
20372,14,141372
21834,14,142834
4168,4,4168
15047,15,1547
19923,19,19923
1035,1,135
17971,17,17971
18733,18,18733
5808,5,5808
4089,4,489
18890,18,18890
6778,6,6778
10489,10,10489
18212,18,18212
1916,1,1916
6175,6,6175
6071,6,671
14339,14,14339
13195,13,13195
9141,9,9141
13568,13,13568
21800,14,142800
4094,4,494
874,0,874
12109,12,12109
17022,17,1722
278,0,278
16883,16,16883
13468,13,13468
17889,17,17889
5281,5,5281
3587,3,3587
5922,5,5922
7799,7,7799
20644,14,141644
506,0,506
15505,15,15505
5755,5,5755
21971,14,142971
22548,14,143548
4524,4,4524
4131,4,4131
19997,19,19997
13057,13,1357
8216,8,8216
17619,17,17619
6451,6,6451
1344,1,1344
22293,14,143293
21716,14,142716
3611,3,3611
12287,12,12287
1048,1,148
18440,18,18440
18931,18,18931
7320,7,7320
12302,12,12302
17822,17,17822
4973,4,4973
14061,14,1461
21969,14,142969
18780,18,18780
15400,15,15400
14944,14,14944
12726,12,12726
365,0,365
22520,14,143520
573,0,573
16846,16,16846
9424,9,9424
9336,9,9336
1599,1,1599
14170,14,14170
183,0,183
10922,10,10922
12784,12,12784
11535,11,11535
10899,10,10899
4114,4,4114
14435,14,14435
14425,14,14425
22591,14,143591
18772,18,18772
814,0,814
18822,18,18822
9290,9,9290
9268,9,9268
6869,6,6869
7593,7,7593
14164,14,14164
8549,8,8549
20034,14,141034
6730,6,6730
21318,14,142318
4939,4,4939
4658,4,4658
9215,9,9215
11963,11,11963
22356,14,143356
835,0,835
2713,2,2713
7379,7,7379
5638,5,5638
7291,7,7291
19094,19,1994
22161,14,143161
20453,14,141453
8489,8,8489
5231,5,5231
10096,10,1096
22627,14,143627
6331,6,6331
7982,7,7982
3057,3,357
16645,16,16645
13460,13,13460
3878,3,3878
16424,16,16424
7059,7,759
16182,16,16182
7070,7,770
2794,2,2794
14996,14,14996
6476,6,6476
12930,12,12930
5488,5,5488
14341,14,14341
8786,8,8786
21802,14,142802
12316,12,12316
5414,5,5414
10924,10,10924
5607,5,5607
19109,19,19109
21928,14,142928
12160,12,12160
7069,7,769
4652,4,4652
2471,2,2471
4495,4,4495
13696,13,13696
10702,10,10702
15933,15,15933
20316,14,141316
3753,3,3753
2858,2,2858
14654,14,14654
15667,15,15667
3045,3,345
1431,1,1431
151,0,151
5933,5,5933
1475,1,1475
12655,12,12655
7752,7,7752
8651,8,8651
6542,6,6542
22327,14,143327
750,0,750
16417,16,16417
18951,18,18951
9273,9,9273
18755,18,18755
20041,14,141041
19563,19,19563
12265,12,12265
10158,10,10158
1128,1,1128
3733,3,3733
19052,19,1952
13903,13,13903
992,0,992
1007,1,17
1075,1,175
3988,3,3988
3232,3,3232
21073,14,142073
15747,15,15747
12599,12,12599
8255,8,8255
14870,14,14870
15895,15,15895
3773,3,3773
1217,1,1217
21749,14,142749
10346,10,10346
13791,13,13791
1903,1,1903
21927,14,142927
11958,11,11958
11055,11,1155
22061,14,143061
19681,19,19681
163,0,163
7384,7,7384
22077,14,143077
16078,16,1678
22787,14,143787
19006,19,196
17591,17,17591
12371,12,12371
14240,14,14240
19650,19,19650
22469,14,143469
11991,11,11991
7249,7,7249
15725,15,15725
11801,11,11801
12304,12,12304
17931,17,17931
12492,12,12492
14116,14,14116
10724,10,10724
22253,14,143253
6300,6,6300
6654,6,6654
13798,13,13798
4517,4,4517
12056,12,1256
13325,13,13325
20692,14,141692
12163,12,12163
14827,14,14827
19398,19,19398
21344,14,142344
4608,4,4608
7931,7,7931
21110,14,142110
10915,10,10915
2377,2,2377
7170,7,7170
18674,18,18674
5067,5,567
3534,3,3534
20799,14,141799
20282,14,141282
15679,15,15679
10016,10,1016
14393,14,14393
7415,7,7415
2813,2,2813
16840,16,16840
20945,14,141945
16428,16,16428
20003,14,141003
16861,16,16861
9561,9,9561
7419,7,7419
21156,14,142156
15811,15,15811
22454,14,143454
19758,19,19758
4456,4,4456
3379,3,3379
3670,3,3670
14409,14,14409
5392,5,5392
10074,10,1074
22436,14,143436
1534,1,1534
9477,9,9477
21055,14,142055
14549,14,14549
3967,3,3967
14981,14,14981
17853,17,17853
15835,15,15835
20155,14,141155
3716,3,3716
15787,15,15787
1654,1,1654
3863,3,3863
20408,14,141408
22974,14,143974
4341,4,4341
5235,5,5235
200,0,200
2570,2,2570
9221,9,9221
7260,7,7260
10556,10,10556
17420,17,17420
16211,16,16211
11109,11,11109
22628,14,143628
13291,13,13291
2073,2,273
20872,14,141872
1252,1,1252
8441,8,8441
6058,6,658
1538,1,1538
853,0,853
19100,19,19100
17235,17,17235
3762,3,3762
18077,18,1877
7628,7,7628
17782,17,17782
2702,2,2702
15397,15,15397
17940,17,17940
17946,17,17946
20741,14,141741
11973,11,11973
4703,4,4703
1545,1,1545
1909,1,1909
6398,6,6398
9065,9,965
16619,16,16619
6177,6,6177
21813,14,142813
19048,19,1948
1050,1,150
6754,6,6754
15654,15,15654
8202,8,8202
6119,6,6119
1124,1,1124
1942,1,1942
1851,1,1851
5935,5,5935
16496,16,16496
4469,4,4469
11604,11,11604
21462,14,142462
20978,14,141978
1724,1,1724
8409,8,8409
22820,14,143820
2804,2,2804
9595,9,9595
7781,7,7781
1006,1,16
10659,10,10659
3835,3,3835
15494,15,15494
6117,6,6117
12151,12,12151
14610,14,14610
11026,11,1126
12175,12,12175
19799,19,19799
14329,14,14329
10631,10,10631
2752,2,2752
12956,12,12956
17415,17,17415
13495,13,13495
14237,14,14237
6621,6,6621
857,0,857
8133,8,8133
10304,10,10304
7549,7,7549
21067,14,142067
13531,13,13531
16814,16,16814
20873,14,141873
692,0,692
20564,14,141564
19723,19,19723
12432,12,12432
14852,14,14852
13397,13,13397
8807,8,8807
3281,3,3281
17805,17,17805
17907,17,17907
16585,16,16585
172,0,172
7371,7,7371
14900,14,14900
6886,6,6886
20695,14,141695
4037,4,437
19158,19,19158
22154,14,143154
2240,2,2240
21095,14,142095
12774,12,12774
21059,14,142059
21840,14,142840
2698,2,2698
7492,7,7492
22441,14,143441
22334,14,143334
3314,3,3314
17284,17,17284
12379,12,12379
9344,9,9344
5792,5,5792
19960,19,19960
15692,15,15692
22111,14,143111
13698,13,13698
10215,10,10215
5716,5,5716
15924,15,15924
553,0,553
6732,6,6732
20516,14,141516
19889,19,19889
1956,1,1956
5199,5,5199
2121,2,2121
8304,8,8304
20471,14,141471
4811,4,4811
6881,6,6881
13127,13,13127
12062,12,1262
16609,16,16609
22721,14,143721
16611,16,16611
8744,8,8744
14213,14,14213
14419,14,14419
286,0,286
16155,16,16155
7697,7,7697
18424,18,18424
17846,17,17846
720,0,720
21891,14,142891
1927,1,1927
6967,6,6967
17080,17,1780
7243,7,7243
3033,3,333
20693,14,141693
9075,9,975
21203,14,142203
10270,10,10270
8229,8,8229
608,0,608
18938,18,18938
22687,14,143687
16491,16,16491
3236,3,3236
16401,16,16401
5847,5,5847
13768,13,13768
11299,11,11299
8630,8,8630
14398,14,14398
8116,8,8116
12813,12,12813
13491,13,13491
15954,15,15954
4996,4,4996
2789,2,2789
19700,19,19700
10151,10,10151
12382,12,12382
587,0,587
19220,19,19220
9888,9,9888
488,0,488
3990,3,3990
9233,9,9233
21290,14,142290
13901,13,13901
493,0,493
640,0,640
8747,8,8747
20747,14,141747
20048,14,141048
17897,17,17897
6005,6,65
17788,17,17788
3928,3,3928
1592,1,1592
10161,10,10161
17389,17,17389
19744,19,19744
3329,3,3329
9037,9,937
13851,13,13851
10577,10,10577
321,0,321
11325,11,11325
20434,14,141434
19747,19,19747
13262,13,13262
8397,8,8397
2162,2,2162
7489,7,7489
10453,10,10453
2090,2,290
3193,3,3193
11747,11,11747
21211,14,142211
22979,14,143979
8332,8,8332
10059,10,1059
11520,11,11520
2869,2,2869
20854,14,141854
5790,5,5790
12528,12,12528
21768,14,142768
16050,16,1650
19553,19,19553
2198,2,2198
21798,14,142798
3273,3,3273
17708,17,17708
13727,13,13727
11222,11,11222
21953,14,142953
17370,17,17370
5516,5,5516
390,0,390
641,0,641
18923,18,18923
2445,2,2445
5737,5,5737
14099,14,1499
8256,8,8256
6260,6,6260
22661,14,143661
7258,7,7258
4277,4,4277
272,0,272
12910,12,12910
1404,1,1404
11676,11,11676
18724,18,18724
20404,14,141404
3906,3,3906
11104,11,11104
19043,19,1943
21139,14,142139
5845,5,5845
8354,8,8354
16522,16,16522
12067,12,1267
11500,11,11500
2173,2,2173
12710,12,12710
7739,7,7739
17738,17,17738
14190,14,14190
10154,10,10154
187,0,187
13660,13,13660
16758,16,16758
13496,13,13496
19419,19,19419
10796,10,10796
9992,9,9992
588,0,588
22217,14,143217
19444,19,19444
16662,16,16662
949,0,949
982,0,982
21175,14,142175
2126,2,2126
15393,15,15393
17972,17,17972
19206,19,19206
522,0,522
21663,14,142663
5727,5,5727
19578,19,19578
16382,16,16382
17728,17,17728
19536,19,19536
9448,9,9448
4052,4,452
19721,19,19721
999,0,999
8966,8,8966
19299,19,19299
842,0,842
6357,6,6357
22903,14,143903
1488,1,1488
21041,14,142041
21456,14,142456
14323,14,14323
22733,14,143733
20895,14,141895
20768,14,141768
19780,19,19780
20236,14,141236
2874,2,2874
22901,14,143901
13652,13,13652
54,0,54
11965,11,11965
2151,2,2151
15905,15,15905
10277,10,10277
17742,17,17742
21487,14,142487
14047,14,1447
17337,17,17337
18469,18,18469
14854,14,14854
10832,10,10832
601,0,601
19285,19,19285
8644,8,8644
963,0,963
22646,14,143646
9841,9,9841
14733,14,14733
2449,2,2449
21744,14,142744
4795,4,4795
9666,9,9666
1297,1,1297
7703,7,7703
1162,1,1162
14878,14,14878
4079,4,479
15259,15,15259
2905,2,2905
8257,8,8257
22707,14,143707
21292,14,142292
17358,17,17358
15957,15,15957
19017,19,1917
13071,13,1371
9207,9,9207
9955,9,9955
2192,2,2192
18047,18,1847
11799,11,11799
13554,13,13554
9250,9,9250
19831,19,19831
17999,17,17999
201,0,201
4214,4,4214
16241,16,16241
377,0,377
10469,10,10469
3772,3,3772
3097,3,397
4352,4,4352
10636,10,10636
22601,14,143601
7756,7,7756
8056,8,856
5883,5,5883
15281,15,15281
17787,17,17787
22699,14,143699
21530,14,142530
9497,9,9497
961,0,961
6176,6,6176
22160,14,143160
21977,14,142977
14381,14,14381
17205,17,17205
7848,7,7848
22813,14,143813
15661,15,15661
12192,12,12192
17303,17,17303
14639,14,14639
22190,14,143190
13118,13,13118
8863,8,8863
12845,12,12845
1621,1,1621
16759,16,16759
9142,9,9142
16136,16,16136
1991,1,1991
11909,11,11909
9739,9,9739
7329,7,7329
10004,10,104
1951,1,1951
21418,14,142418
3537,3,3537
17180,17,17180
21735,14,142735
5776,5,5776
22227,14,143227
22569,14,143569
12549,12,12549
20852,14,141852
11444,11,11444
10431,10,10431
13575,13,13575
2454,2,2454
17600,17,17600
20294,14,141294
15189,15,15189
21746,14,142746
19912,19,19912
18901,18,18901
19506,19,19506
13502,13,13502
13868,13,13868
2057,2,257
5241,5,5241
22774,14,143774
3889,3,3889
9902,9,9902
19938,19,19938
21143,14,142143
14759,14,14759
15577,15,15577
6483,6,6483
4779,4,4779
20894,14,141894
5904,5,5904
6161,6,6161
15930,15,15930
11,0,11
22833,14,143833
18060,18,1860
282,0,282
9755,9,9755
17299,17,17299
170,0,170
17017,17,1717
20559,14,141559
11522,11,11522
9072,9,972
18539,18,18539
7292,7,7292
11087,11,1187
14266,14,14266
1514,1,1514
21208,14,142208
4506,4,4506
17569,17,17569
19221,19,19221
11868,11,11868
15048,15,1548
1910,1,1910
20702,14,141702
13187,13,13187
21818,14,142818
7639,7,7639
17635,17,17635
9060,9,960
18858,18,18858
5220,5,5220
20081,14,141081
3002,3,32
17894,17,17894
20679,14,141679
11288,11,11288
16902,16,16902
19924,19,19924
14520,14,14520
14236,14,14236
7061,7,761
18096,18,1896
3427,3,3427
15738,15,15738
2067,2,267
19439,19,19439
13024,13,1324
11281,11,11281
9776,9,9776
2392,2,2392
13357,13,13357
4411,4,4411
21729,14,142729
3177,3,3177
20474,14,141474
3829,3,3829
6021,6,621
22963,14,143963
4078,4,478
3500,3,3500
1607,1,1607
15744,15,15744
11726,11,11726
17580,17,17580
17354,17,17354
2178,2,2178
18944,18,18944
10244,10,10244
3095,3,395
17760,17,17760
2708,2,2708
17751,17,17751
14765,14,14765
10602,10,10602
16051,16,1651
14543,14,14543
9317,9,9317
11034,11,1134
15853,15,15853
18244,18,18244
18619,18,18619
13914,13,13914
2401,2,2401
17633,17,17633
10519,10,10519
3576,3,3576
18506,18,18506
10643,10,10643
7576,7,7576
13413,13,13413
8524,8,8524
3908,3,3908
21925,14,142925
22056,14,143056
11695,11,11695
1107,1,1107
3230,3,3230
4583,4,4583
17479,17,17479
6639,6,6639
11249,11,11249
5778,5,5778
11004,11,114
18607,18,18607
2884,2,2884
15591,15,15591
3334,3,3334
4072,4,472
3164,3,3164
5425,5,5425
7561,7,7561
1868,1,1868
17646,17,17646
1403,1,1403
159,0,159
1157,1,1157
3005,3,35
13722,13,13722
5423,5,5423
12177,12,12177
4499,4,4499
10122,10,10122
1170,1,1170
17040,17,1740
14737,14,14737
13077,13,1377
12931,12,12931
20118,14,141118
12805,12,12805
20117,14,141117
16352,16,16352
1915,1,1915
15513,15,15513
18365,18,18365
255,0,255
18369,18,18369
9366,9,9366
19210,19,19210
3409,3,3409
9198,9,9198
16224,16,16224
2408,2,2408
10435,10,10435
2321,2,2321
17984,17,17984
1105,1,1105
8855,8,8855
7779,7,7779
15900,15,15900
3851,3,3851
1950,1,1950
7813,7,7813
4968,4,4968
9043,9,943
19396,19,19396
3123,3,3123
22042,14,143042
22309,14,143309
8067,8,867
18107,18,18107
15071,15,1571
3578,3,3578
8734,8,8734
1343,1,1343
1319,1,1319
20379,14,141379
5416,5,5416
9949,9,9949
1765,1,1765
9584,9,9584
2193,2,2193
17448,17,17448
7769,7,7769
7623,7,7623
3149,3,3149
12452,12,12452
19908,19,19908
645,0,645
1987,1,1987
6622,6,6622
21260,14,142260
1854,1,1854
3640,3,3640
18163,18,18163
569,0,569
12388,12,12388
9294,9,9294
2829,2,2829
4997,4,4997
9699,9,9699
7597,7,7597
10306,10,10306
301,0,301
10973,10,10973
20233,14,141233
12644,12,12644
17408,17,17408
477,0,477
3704,3,3704
434,0,434
15548,15,15548
7524,7,7524
18809,18,18809
2089,2,289
16028,16,1628
21515,14,142515
1553,1,1553
16439,16,16439
19835,19,19835
19178,19,19178
7124,7,7124
10960,10,10960
1274,1,1274
13971,13,13971
7150,7,7150
7316,7,7316
21281,14,142281
15337,15,15337
17139,17,17139
14901,14,14901
3372,3,3372
22350,14,143350
9300,9,9300
14249,14,14249
14069,14,1469
6668,6,6668
8735,8,8735
6772,6,6772
13653,13,13653
7123,7,7123
14234,14,14234
11823,11,11823
12535,12,12535
17567,17,17567
1803,1,1803
19599,19,19599
2595,2,2595
21270,14,142270
5312,5,5312
7741,7,7741
811,0,811
8513,8,8513
15268,15,15268
21959,14,142959
11813,11,11813
11124,11,11124
4584,4,4584
559,0,559
21722,14,142722
12018,12,1218
8006,8,86
8596,8,8596
4134,4,4134
5892,5,5892
16932,16,16932
14059,14,1459
12531,12,12531
13645,13,13645
2437,2,2437
4004,4,44
18504,18,18504
4054,4,454
12512,12,12512
6366,6,6366
11811,11,11811
15508,15,15508
17413,17,17413
8386,8,8386
3450,3,3450
8128,8,8128
22332,14,143332
14686,14,14686
16362,16,16362
20450,14,141450
5668,5,5668
16090,16,1690
3891,3,3891
10986,10,10986
15192,15,15192
15951,15,15951
12417,12,12417
19872,19,19872
22209,14,143209
3951,3,3951
22900,14,143900
20425,14,141425
14775,14,14775
1549,1,1549
7514,7,7514
472,0,472
17487,17,17487
7461,7,7461
19410,19,19410
9926,9,9926
19765,19,19765
22182,14,143182
20344,14,141344
9473,9,9473
9337,9,9337
704,0,704
14231,14,14231
12332,12,12332
8363,8,8363
17466,17,17466
19383,19,19383
5329,5,5329
18132,18,18132
5781,5,5781
21590,14,142590
2649,2,2649
5702,5,5702
4150,4,4150
20988,14,141988
4879,4,4879
13075,13,1375
12482,12,12482
11876,11,11876
1974,1,1974
16071,16,1671
13451,13,13451
4107,4,4107
4651,4,4651
5484,5,5484
10472,10,10472
15138,15,15138
13340,13,13340
1695,1,1695
10063,10,1063
17234,17,17234
18475,18,18475
3861,3,3861
22700,14,143700
11126,11,11126
14130,14,14130
20939,14,141939
17385,17,17385
12969,12,12969
19104,19,19104
17869,17,17869
9804,9,9804
7570,7,7570
17394,17,17394
12153,12,12153
2278,2,2278
7162,7,7162
19218,19,19218
16063,16,1663
1810,1,1810
18617,18,18617
15827,15,15827
189,0,189
4258,4,4258
6146,6,6146
6651,6,6651
10487,10,10487
12337,12,12337
16301,16,16301
21162,14,142162
4866,4,4866
19727,19,19727
12089,12,1289
15419,15,15419
495,0,495
17088,17,1788
14044,14,1444
16388,16,16388
15366,15,15366
4267,4,4267
11618,11,11618
3523,3,3523
22872,14,143872
8264,8,8264
19735,19,19735
8447,8,8447
20338,14,141338
2268,2,2268
9185,9,9185
10538,10,10538
19030,19,1930
22532,14,143532
2145,2,2145
2000,2,20
11494,11,11494
17686,17,17686
3715,3,3715
1749,1,1749
16448,16,16448
10070,10,1070
2792,2,2792
12384,12,12384
17726,17,17726
17029,17,1729
2920,2,2920
5004,5,54
4488,4,4488
13038,13,1338
4898,4,4898
10116,10,10116
20115,14,141115
18460,18,18460
11565,11,11565
10210,10,10210
16952,16,16952
9921,9,9921
4424,4,4424
2025,2,225
582,0,582
8335,8,8335
80,0,80
6782,6,6782
18677,18,18677
16471,16,16471
17988,17,17988
16261,16,16261
11966,11,11966
10694,10,10694
3941,3,3941
2026,2,226
5597,5,5597
16243,16,16243
22260,14,143260
5698,5,5698
11040,11,1140
12290,12,12290
20864,14,141864
10917,10,10917
14778,14,14778
13147,13,13147
18193,18,18193
10498,10,10498
22881,14,143881
19416,19,19416
19463,19,19463
3971,3,3971
7097,7,797
3420,3,3420
14830,14,14830
10536,10,10536
13056,13,1356
6916,6,6916
17992,17,17992
4333,4,4333
432,0,432
13,0,13
20789,14,141789
21933,14,142933
13862,13,13862
10326,10,10326
5804,5,5804
9303,9,9303
8586,8,8586
16126,16,16126
9715,9,9715
38,0,38
21695,14,142695
16361,16,16361
2308,2,2308
20774,14,141774
496,0,496
18470,18,18470
3548,3,3548
452,0,452
9784,9,9784
16213,16,16213
8158,8,8158
6370,6,6370
11974,11,11974
14960,14,14960
20938,14,141938
11231,11,11231
9912,9,9912
139,0,139
17546,17,17546
3768,3,3768
4762,4,4762
5646,5,5646
20636,14,141636
5872,5,5872
8768,8,8768
20387,14,141387
980,0,980
14732,14,14732
1312,1,1312
1146,1,1146
10913,10,10913
10488,10,10488
14114,14,14114
21057,14,142057
8044,8,844
3504,3,3504
22503,14,143503
854,0,854
2296,2,2296
8621,8,8621
15647,15,15647
11530,11,11530
19065,19,1965
19132,19,19132
11552,11,11552
15111,15,15111
9944,9,9944
9409,9,9409
9621,9,9621
20356,14,141356
17221,17,17221
5086,5,586
5604,5,5604
18861,18,18861
215,0,215
20246,14,141246
22087,14,143087
4251,4,4251
16488,16,16488
6259,6,6259
5411,5,5411
7358,7,7358
10418,10,10418
14172,14,14172
20744,14,141744
20962,14,141962
11829,11,11829
20328,14,141328
1353,1,1353
5918,5,5918
429,0,429
12119,12,12119
17099,17,1799
19846,19,19846
20749,14,141749
1988,1,1988
16718,16,16718
3552,3,3552
17990,17,17990
10772,10,10772
10885,10,10885
2014,2,214
10502,10,10502
1806,1,1806
20663,14,141663
15659,15,15659
22406,14,143406
7325,7,7325
13556,13,13556
11835,11,11835
5789,5,5789
20587,14,141587
18134,18,18134
10860,10,10860
15438,15,15438
20980,14,141980
14280,14,14280
5021,5,521
20844,14,141844
6469,6,6469
22425,14,143425
3326,3,3326
20255,14,141255
17631,17,17631
22339,14,143339
5832,5,5832
7647,7,7647
514,0,514
5520,5,5520
8523,8,8523
943,0,943
743,0,743
16895,16,16895
8466,8,8466
14990,14,14990
2079,2,279
11539,11,11539
22368,14,143368
20106,14,141106
3977,3,3977
2902,2,2902
10457,10,10457
11887,11,11887
17790,17,17790
1926,1,1926
12064,12,1264
16961,16,16961
1625,1,1625
9712,9,9712
9355,9,9355
16703,16,16703
6987,6,6987
6923,6,6923
11075,11,1175
193,0,193
12530,12,12530
17078,17,1778
12647,12,12647
16371,16,16371
11888,11,11888
13086,13,1386
16493,16,16493
11576,11,11576
22762,14,143762
18752,18,18752
1492,1,1492
17657,17,17657
12213,12,12213
3322,3,3322
5826,5,5826
7898,7,7898
3938,3,3938
5380,5,5380
22704,14,143704
7815,7,7815
11994,11,11994
2953,2,2953
2160,2,2160
21094,14,142094
13139,13,13139
12459,12,12459
1112,1,1112
2444,2,2444
5970,5,5970
3426,3,3426
10463,10,10463
18793,18,18793
12829,12,12829
18189,18,18189
3376,3,3376
14423,14,14423
17558,17,17558
21179,14,142179
6431,6,6431
16460,16,16460
11644,11,11644
4714,4,4714
9683,9,9683
11817,11,11817
3984,3,3984
12085,12,1285
2446,2,2446
422,0,422
5688,5,5688
9098,9,998
11825,11,11825
15855,15,15855
22559,14,143559
21063,14,142063
2477,2,2477
1290,1,1290
11170,11,11170
21282,14,142282
5058,5,558
4313,4,4313
2984,2,2984
7019,7,719
85,0,85
19857,19,19857
20666,14,141666
16715,16,16715
21102,14,142102
5315,5,5315
2715,2,2715
5264,5,5264
5492,5,5492
4980,4,4980
13352,13,13352
3470,3,3470
13392,13,13392
9302,9,9302
16675,16,16675
11122,11,11122
19318,19,19318
17457,17,17457
2142,2,2142
725,0,725
17803,17,17803
17362,17,17362
16800,16,16800
4713,4,4713
21830,14,142830
2359,2,2359
20222,14,141222
20090,14,141090
1298,1,1298
6241,6,6241
6481,6,6481
7533,7,7533
395,0,395
22418,14,143418
13266,13,13266
15175,15,15175
21150,14,142150
1957,1,1957
15875,15,15875
7883,7,7883
14259,14,14259
1681,1,1681
21402,14,142402
11934,11,11934
7064,7,764
20717,14,141717
2838,2,2838
2660,2,2660
17249,17,17249
4099,4,499
19583,19,19583
2672,2,2672
16089,16,1689
7608,7,7608
10737,10,10737
240,0,240
2266,2,2266
16550,16,16550
18183,18,18183
9205,9,9205
6052,6,652
15640,15,15640
18346,18,18346
15925,15,15925
12297,12,12297
6877,6,6877
20201,14,141201
17997,17,17997
19910,19,19910
5986,5,5986
14251,14,14251
19277,19,19277
13697,13,13697
13558,13,13558
18953,18,18953
14332,14,14332
10698,10,10698
22018,14,143018
14426,14,14426
5730,5,5730
11191,11,11191
18533,18,18533
9114,9,9114
16472,16,16472
14174,14,14174
10012,10,1012
18333,18,18333
14811,14,14811
19026,19,1926
13048,13,1348
17855,17,17855
15117,15,15117
6953,6,6953
13742,13,13742
2122,2,2122
13683,13,13683
7948,7,7948
18344,18,18344
8814,8,8814
3634,3,3634
19110,19,19110
6625,6,6625
560,0,560
5840,5,5840
5725,5,5725
6641,6,6641
15807,15,15807
16225,16,16225
12464,12,12464
14810,14,14810
21534,14,142534
14212,14,14212
5294,5,5294
12992,12,12992
4529,4,4529
20795,14,141795
4280,4,4280
10415,10,10415
2936,2,2936
9162,9,9162
3477,3,3477
4594,4,4594
13735,13,13735
15833,15,15833
16849,16,16849
11111,11,11111
11911,11,11911
6363,6,6363
4236,4,4236
13839,13,13839
22999,14,143999
8884,8,8884
5363,5,5363
15018,15,1518
21602,14,142602
21654,14,142654
5104,5,5104
3138,3,3138
10957,10,10957
11213,11,11213
8683,8,8683
17761,17,17761
5012,5,512
17998,17,17998
11885,11,11885
12954,12,12954
2118,2,2118
8937,8,8937
19476,19,19476
16955,16,16955
10725,10,10725
11682,11,11682
21158,14,142158
1352,1,1352
22229,14,143229
6677,6,6677
401,0,401
8613,8,8613
20546,14,141546
11415,11,11415
12424,12,12424
15754,15,15754
19895,19,19895
18616,18,18616
5093,5,593
19441,19,19441
20660,14,141660
6649,6,6649
2332,2,2332
1805,1,1805
2875,2,2875
5538,5,5538
16293,16,16293
22170,14,143170
8540,8,8540
21880,14,142880
8052,8,852
1800,1,1800
4088,4,488
13370,13,13370
2514,2,2514
21751,14,142751
223,0,223
16252,16,16252
6666,6,6666
10329,10,10329
10589,10,10589
14792,14,14792
220,0,220
10613,10,10613
8626,8,8626
15369,15,15369
15614,15,15614
1284,1,1284
18119,18,18119
16340,16,16340
9454,9,9454
11168,11,11168
21014,14,142014
11967,11,11967
5567,5,5567
8564,8,8564
9378,9,9378
4946,4,4946
21222,14,142222
11275,11,11275
21685,14,142685
16266,16,16266
5398,5,5398
22191,14,143191
10037,10,1037
18074,18,1874
7508,7,7508
4213,4,4213
9257,9,9257
15205,15,15205
17369,17,17369
4096,4,496
15571,15,15571
20777,14,141777
22728,14,143728
5430,5,5430
21243,14,142243
13330,13,13330
2510,2,2510
14483,14,14483
9403,9,9403
10680,10,10680
8380,8,8380
4640,4,4640
11846,11,11846
22477,14,143477
20934,14,141934
15583,15,15583
21924,14,142924
11821,11,11821
20681,14,141681
15588,15,15588
9867,9,9867
8789,8,8789
20398,14,141398
12166,12,12166
12421,12,12421
11781,11,11781
1872,1,1872
19906,19,19906
11261,11,11261
10271,10,10271
9903,9,9903
7132,7,7132
4381,4,4381
1623,1,1623
22921,14,143921
8607,8,8607
6927,6,6927
11153,11,11153
16117,16,16117
9033,9,933
1531,1,1531
14750,14,14750
9206,9,9206
4265,4,4265
18324,18,18324
1792,1,1792
20766,14,141766
15081,15,1581
15891,15,15891
16373,16,16373
447,0,447
14928,14,14928
6397,6,6397
15615,15,15615
355,0,355
9134,9,9134
21108,14,142108
16143,16,16143
13867,13,13867
3555,3,3555
15269,15,15269
17549,17,17549
16743,16,16743
13684,13,13684
16620,16,16620
6525,6,6525
13663,13,13663
14442,14,14442
19014,19,1914
16886,16,16886
17898,17,17898
20614,14,141614
131,0,131
12839,12,12839
19270,19,19270
12291,12,12291
16661,16,16661
2456,2,2456
5149,5,5149
9898,9,9898
6571,6,6571
6872,6,6872
11814,11,11814
6339,6,6339
22990,14,143990
13628,13,13628
1787,1,1787
15480,15,15480
14597,14,14597
5547,5,5547
13487,13,13487
825,0,825
18637,18,18637
1287,1,1287
5828,5,5828
13761,13,13761
15345,15,15345
12020,12,1220
7574,7,7574
5700,5,5700
18114,18,18114
21594,14,142594
8726,8,8726
6708,6,6708
19111,19,19111
4664,4,4664
11578,11,11578
352,0,352
8095,8,895
16400,16,16400
16568,16,16568
20657,14,141657
12076,12,1276
7333,7,7333
3944,3,3944
3079,3,379
6380,6,6380
1706,1,1706
18943,18,18943
14505,14,14505
18209,18,18209
21545,14,142545
7979,7,7979
21850,14,142850
803,0,803
3595,3,3595
7138,7,7138
6895,6,6895
12484,12,12484
16315,16,16315
18452,18,18452
12689,12,12689
21762,14,142762
20822,14,141822
2048,2,248
12960,12,12960
16178,16,16178
10618,10,10618
8359,8,8359
9548,9,9548
20963,14,141963
20981,14,141981
8518,8,8518
9674,9,9674
8985,8,8985
12760,12,12760
458,0,458
18314,18,18314
6989,6,6989
18167,18,18167
1478,1,1478
4540,4,4540
17844,17,17844
3740,3,3740
20801,14,141801
